http://data.semanticweb.org/conference/eswc/2006/roles/conference-chair;Conference Chair;http://data.semanticweb.org/conference/eswc/2006;swc:ConferenceChair
http://data.semanticweb.org/conference/iswc/2004/conference-chair;Conference Chair;http://data.semanticweb.org/conference/iswc/2004;swc:ConferenceChair
http://data.semanticweb.org/conference/eswc/2006/roles/programme-chair;Programme Chair;http://data.semanticweb.org/conference/eswc/2006;swc:ProgrammeChair
http://data.semanticweb.org/conference/eswc/2010/main/chair/programmechair;Programme Chair;http://data.semanticweb.org/conference/eswc/2010;swc:ProgrammeChair
http://data.semanticweb.org/conference/eswc/2011/programme-chair;Programme Chair;http://data.semanticweb.org/conference/eswc/2011;swc:ProgrammeChair
http://data.semanticweb.org/conference/eswc/2006/roles/workshops-chair;Workshops Chair;http://data.semanticweb.org/conference/eswc/2006;swc:WorkshopsChair
http://data.semanticweb.org/conference/eswc/2010/main/chair/workshopschair;Workshops Chair;http://data.semanticweb.org/conference/eswc/2010;swc:WorkshopsChair
http://data.semanticweb.org/conference/eswc/2011/workshops-chair;Workshops Chair;http://data.semanticweb.org/conference/eswc/2011;swc:WorkshopsChair
http://data.semanticweb.org/conference/eswc/2012/workshops-chair;Workshops Chair;http://data.semanticweb.org/conference/eswc/2012;swc:WorkshopsChair
http://data.semanticweb.org/conference/eswc/2013/workshops-chair;Workshops Chair;http://data.semanticweb.org/conference/eswc/2013;swc:WorkshopsChair
http://data.semanticweb.org/conference/eswc/2014/workshops-chair;Workshops Chair;http://data.semanticweb.org/conference/eswc/2014;swc:WorkshopsChair
http://data.semanticweb.org/conference/eswc/2015/workshops-chair;Workshops Chair;http://data.semanticweb.org/conference/eswc/2015;swc:WorkshopsChair
http://data.semanticweb.org/conference/eswc/2006/roles/tutorials-chair;Tutorials Chair;http://data.semanticweb.org/conference/eswc/2006;swc:TutorialsChair
http://data.semanticweb.org/conference/eswc/2010/main/chair/tutorialschair;Tutorials Chair;http://data.semanticweb.org/conference/eswc/2010;swc:TutorialsChair
